Year,City,Sport,Discipline,Athlete_Name,Country,Gender,Event,Medal
2012,London,Shooting,Shooting,"Debevec, Rajmond",SLO,Men,50M Rifle Prone,Bronze
2012,London,Shooting,Shooting,"Wilson, Peter",GBR,Men,Double Trap 150,Gold
2012,London,Shooting,Shooting,"Dahlby, Hakan",SWE,Men,Double Trap 150,Silver
2012,London,Shooting,Shooting,"Mosin, Vasily",RUS,Men,Double Trap 150,Bronze
2012,London,Shooting,Shooting,"Hancock, Vincent",USA,Men,Skeet,Gold
2012,London,Shooting,Shooting,"Golding, Anders",DEN,Men,Skeet,Silver
2012,London,Shooting,Shooting,"Al-Attiyah, Nasser",QAT,Men,Skeet,Bronze
2012,London,Shooting,Shooting,"Rhode, Kimberly",USA,Women,Skeet,Gold
2012,London,Shooting,Shooting,"Wei, Ning",CHN,Women,Skeet,Silver
2012,London,Shooting,Shooting,"Bartekova, Danka",SVK,Women,Skeet,Bronze
2012,London,Shooting,Shooting,"Cernogoraz, Giovanni",CRO,Men,Trap,Gold
2012,London,Shooting,Shooting,"Fabbrizi, Massimo",ITA,Men,Trap,Silver
2012,London,Shooting,Shooting,"Aldeehani, Fehaid",KUW,Men,Trap,Bronze
2012,London,Shooting,Shooting,"Rossi, Jessica",ITA,Women,Trap,Gold
2012,London,Shooting,Shooting,"Stefecekova, Zuzana",SVK,Women,Trap,Silver
2012,London,Shooting,Shooting,"Racinet, Delphine",FRA,Women,Trap,Bronze
2012,London,Table Tennis,Table Tennis,"Zhang, Jike",CHN,Men,Singles,Gold
2012,London,Table Tennis,Table Tennis,"Wang, Hao",CHN,Men,Singles,Silver
2012,London,Table Tennis,Table Tennis,"Ovtcharov, Dimitrij",GER,Men,Singles,Bronze
2012,London,Table Tennis,Table Tennis,"Li, Xiaoxia",CHN,Women,Singles,Gold
2012,London,Table Tennis,Table Tennis,"Ding, Ning",CHN,Women,Singles,Silver
2012,London,Table Tennis,Table Tennis,"Feng, Tian Wei",SGP,Women,Singles,Bronze
2012,London,Table Tennis,Table Tennis,"Ma, Long",CHN,Men,Team,Gold
2012,London,Table Tennis,Table Tennis,"Wang, Hao",CHN,Men,Team,Gold
2012,London,Table Tennis,Table Tennis,"Zhang, Jike",CHN,Men,Team,Gold
2012,London,Table Tennis,Table Tennis,"Joo, Sae Hyuk",KOR,Men,Team,Silver
2012,London,Table Tennis,Table Tennis,"Oh, Sangeun",KOR,Men,Team,Silver
2012,London,Table Tennis,Table Tennis,"Ryu, Seungmin",KOR,Men,Team,Silver
2012,London,Table Tennis,Table Tennis,"Boll, Timo",GER,Men,Team,Bronze
2012,London,Table Tennis,Table Tennis,"Ovtcharov, Dimitrij",GER,Men,Team,Bronze
2012,London,Table Tennis,Table Tennis,"Steger, Bastian",GER,Men,Team,Bronze
2012,London,Table Tennis,Table Tennis,"Ding, Ning",CHN,Women,Team,Gold
2012,London,Table Tennis,Table Tennis,"Guo, Yue",CHN,Women,Team,Gold
2012,London,Table Tennis,Table Tennis,"Li, Xiaoxia",CHN,Women,Team,Gold
2012,London,Table Tennis,Table Tennis,"Fukuhara, Ai",JPN,Women,Team,Silver
2012,London,Table Tennis,Table Tennis,"Hirano, Sayaka",JPN,Women,Team,Silver
2012,London,Table Tennis,Table Tennis,"Ishikawa, Kasumi",JPN,Women,Team,Silver
2012,London,Table Tennis,Table Tennis,"Feng, Tian Wei",SGP,Women,Team,Bronze
2012,London,Table Tennis,Table Tennis,"Li, Jia Wei",SGP,Women,Team,Bronze
2012,London,Table Tennis,Table Tennis,"Wang, Yuegu",SGP,Women,Team,Bronze
2012,London,Taekwondo,Taekwondo,"Wu, Jingyu",CHN,Women,- 49 KG,Gold
2012,London,Taekwondo,Taekwondo,"Yague Enrique, Brigitte",ESP,Women,- 49 KG,Silver
2012,London,Taekwondo,Taekwondo,"Sonkham, Chanatip",THA,Women,- 49 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Zaninovic, Lucija",CRO,Women,- 49 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Gonzalez Bonilla, Joel",ESP,Men,- 58 KG,Gold
2012,London,Taekwondo,Taekwondo,"Lee, Daehoon",KOR,Men,- 58 KG,Silver
2012,London,Taekwondo,Taekwondo,"Denisenko, Alexey",RUS,Men,- 58 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Munoz Oviedo, Oscar",COL,Men,- 58 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Mandic, Milica",SRB,Women,+ 67 KG,Gold
2012,London,Taekwondo,Taekwondo,"Graffe, Anne-Caroline",FRA,Women,+ 67 KG,Silver
2012,London,Taekwondo,Taekwondo,"Baryshnikova, Anastasia",RUS,Women,+ 67 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Espinoza, Maria Del Rosario",MEX,Women,+ 67 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Molfetta, Carlo",ITA,Men,+ 80 KG,Gold
2012,London,Taekwondo,Taekwondo,"Obame, Anthony",GAB,Men,+ 80 KG,Silver
2012,London,Taekwondo,Taekwondo,"Despaigne, Robelis",CUB,Men,+ 80 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Liu, Xiaobo",CHN,Men,+ 80 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Jones, Jade",GBR,Women,49 - 57 KG,Gold
2012,London,Taekwondo,Taekwondo,"Hou, Yuzhuo",CHN,Women,49 - 57 KG,Silver
2012,London,Taekwondo,Taekwondo,"Harnois, Marlene",FRA,Women,49 - 57 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Tseng, Li-Cheng",TPE,Women,49 - 57 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Hwang, Kyung Seon",KOR,Women,57 - 67 KG,Gold
2012,London,Taekwondo,Taekwondo,"Tatar, Nur",TUR,Women,57 - 67 KG,Silver
2012,London,Taekwondo,Taekwondo,"Fromm, Helena",GER,Women,57 - 67 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Mcpherson, Paige",USA,Women,57 - 67 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Tazegul, Servet",TUR,Men,58 - 68 KG,Gold
2012,London,Taekwondo,Taekwondo,"Bagheri Motamed, Mohammad",IRI,Men,58 - 68 KG,Silver
2012,London,Taekwondo,Taekwondo,"Jennings, Terrence",USA,Men,58 - 68 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Nikpai, Rohullah",AFG,Men,58 - 68 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Crismanich, Sebastian Eduardo",ARG,Men,68 - 80 KG,Gold
2012,London,Taekwondo,Taekwondo,"Garcia Hemme, Nicolas",ESP,Men,68 - 80 KG,Silver
2012,London,Taekwondo,Taekwondo,"Muhammad, Lutalo",GBR,Men,68 - 80 KG,Bronze
2012,London,Taekwondo,Taekwondo,"Sarmiento, Mauro",ITA,Men,68 - 80 KG,Bronze
2012,London,Tennis,Tennis,"Bryan, Bob",USA,Men,Doubles,Gold
2012,London,Tennis,Tennis,"Bryan, Mike",USA,Men,Doubles,Gold
2012,London,Tennis,Tennis,"Llodra, Michael",FRA,Men,Doubles,Silver
2012,London,Tennis,Tennis,"Tsonga, Jo-Wilfried",FRA,Men,Doubles,Silver
2012,London,Tennis,Tennis,"Benneteau, Julien",FRA,Men,Doubles,Bronze
2012,London,Tennis,Tennis,"Gasquet, Richard",FRA,Men,Doubles,Bronze
2012,London,Tennis,Tennis,"Williams, Serena",USA,Women,Doubles,Gold
2012,London,Tennis,Tennis,"Williams, Venus",USA,Women,Doubles,Gold
2012,London,Tennis,Tennis,"Hlavackova, Andrea",CZE,Women,Doubles,Silver
2012,London,Tennis,Tennis,"Hradecka, Lucie",CZE,Women,Doubles,Silver
2012,London,Tennis,Tennis,"Kirilenko, Maria",RUS,Women,Doubles,Bronze
2012,London,Tennis,Tennis,"Petrova, Nadia",RUS,Women,Doubles,Bronze
2012,London,Tennis,Tennis,"Azarenka, Victoria",BLR,Women,Mixed Doubles,Gold
2012,London,Tennis,Tennis,"Mirnyi, Max",BLR,Men,Mixed Doubles,Gold
2012,London,Tennis,Tennis,"Murray, Andy",GBR,Men,Mixed Doubles,Silver
2012,London,Tennis,Tennis,"Robson, Laura",GBR,Women,Mixed Doubles,Silver
2012,London,Tennis,Tennis,"Bryan, Mike",USA,Men,Mixed Doubles,Bronze
2012,London,Tennis,Tennis,"Raymond, Lisa",USA,Women,Mixed Doubles,Bronze
2012,London,Tennis,Tennis,"Murray, Andy",GBR,Men,Singles,Gold
2012,London,Tennis,Tennis,"Federer, Roger",SUI,Men,Singles,Silver
2012,London,Tennis,Tennis,"Del Potro, Juan Martin",ARG,Men,Singles,Bronze
2012,London,Tennis,Tennis,"Williams, Serena",USA,Women,Singles,Gold
2012,London,Tennis,Tennis,"Sharapova, Maria",RUS,Women,Singles,Silver
2012,London,Tennis,Tennis,"Azarenka, Victoria",BLR,Women,Singles,Bronze
2012,London,Triathlon,Triathlon,"Brownlee, Alistair",GBR,Men,Individual,Gold
2012,London,Triathlon,Triathlon,"Gomez, Javier",ESP,Men,Individual,Silver
2012,London,Triathlon,Triathlon,"Brownlee, Jonathan",GBR,Men,Individual,Bronze
2012,London,Triathlon,Triathlon,"Spirig, Nicola",SUI,Women,Individual,Gold
2012,London,Triathlon,Triathlon,"Norden, Lisa",SWE,Women,Individual,Silver
2012,London,Triathlon,Triathlon,"Densham, Erin",AUS,Women,Individual,Bronze
2012,London,Volleyball,Beach Volleyball,"Brink, Julius",GER,Men,Beach Volleyball,Gold
2012,London,Volleyball,Beach Volleyball,"Reckermann, Jonas",GER,Men,Beach Volleyball,Gold
2012,London,Volleyball,Beach Volleyball,"Cerutti, Alison",BRA,Men,Beach Volleyball,Silver
2012,London,Volleyball,Beach Volleyball,"Rego, Emanuel",BRA,Men,Beach Volleyball,Silver
2012,London,Volleyball,Beach Volleyball,"Plavins, Martins",LAT,Men,Beach Volleyball,Bronze
2012,London,Volleyball,Beach Volleyball,"Smedins, Janis",LAT,Men,Beach Volleyball,Bronze
2012,London,Volleyball,Beach Volleyball,"May, Misty",USA,Women,Beach Volleyball,Gold
2012,London,Volleyball,Beach Volleyball,"Walsh Jennings, Kerri",USA,Women,Beach Volleyball,Gold
2012,London,Volleyball,Beach Volleyball,"Kessy, Jennifer",USA,Women,Beach Volleyball,Silver
2012,London,Volleyball,Beach Volleyball,"Ross, April",USA,Women,Beach Volleyball,Silver
2012,London,Volleyball,Beach Volleyball,"Franca, Larissa",BRA,Women,Beach Volleyball,Bronze
2012,London,Volleyball,Beach Volleyball,"Silva, Juliana",BRA,Women,Beach Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Apalikov, Nikolay",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Berezhko, Yury",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Butko, Alexander",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Grankin, Sergey",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Ilinykh, Dmitriy",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Khtey, Taras",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Mikhaylov, Maxim",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Muserskiy, Dmitriy",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Obmochaev, Alexey",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Sokolov, Alexander",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Tetyukhin, Sergey",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Volkov, Alexander",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Alves, Thiago Soares",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Amaral, Dante",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"De Souza, Wallace",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Dos Santos Junior, Sidnei",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Endres, Murilo",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Garcia, Ricardo",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Godoy Filho, Gilberto",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Rezende, Bruno",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Saatkamp, Lucas",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Santana, Rodrigo",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Santos, Sergio",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Vissotto Neves, Leandro",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Bari, Andrea",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Birarelli, Emanuele",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Boninfante, Dante",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Fei, Alessandro",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Giovi, Andrea",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Lasko, Michal",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Mastrangelo, Luigi",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Papi, Samuele",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Parodi, Simone",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Savani, Cristian",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Travica, Dragan",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Zaytsev, Ivan",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Caixeta, Tandara",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Carvalho, Jaqueline",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Castro, Sheilla",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Claudino, Fabiana",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Ferreira, Fernanda",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Lins, Danielle",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Menezes, Thaisa",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Oliveira, Fabiana",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Pequeno, Paula",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Pereira, Natalia",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Rodrigues, Fernanda",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Silva, Adenizia",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"Akinradewo, Foluke",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Berg, Lindsey",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Davis, Nicole",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Haneef-Park, Tayyiba",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Harmotto, Christa",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Hodge, Megan",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Hooker, Destinee",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Larson, Jordan",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Miyashiro, Tamari",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Scott, Danielle",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Thompson, Courtney",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Tom, Logan",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"Araki, Erika",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Ebata, Yukiko",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Inoue, Kaori",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Kano, Maiko",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Kimura, Saori",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Nakamichi, Hitomi",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Otomo, Ai",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Sakoda, Saori",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Sano, Yuko",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Shinnabe, Risa",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Takeshita, Yoshie",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"Yamaguchi, Mai",JPN,Women,Volleyball,Bronze
2012,London,Weightlifting,Weightlifting,"Salimikordasiabi, Behdad",IRI,Men,+105KG,Gold
2012,London,Weightlifting,Weightlifting,"Anoushiravani Hamlabad, Sajjad",IRI,Men,+105KG,Silver
2012,London,Weightlifting,Weightlifting,"Albegov, Ruslan",RUS,Men,+105KG,Bronze
2012,London,Weightlifting,Weightlifting,"Zhou, Lulu",CHN,Women,+75KG,Gold
2012,London,Weightlifting,Weightlifting,"Kashirina, Tatiana",RUS,Women,+75KG,Silver
2012,London,Weightlifting,Weightlifting,"Jang, Mi-Ran",KOR,Women,+75KG,Bronze
2012,London,Weightlifting,Weightlifting,"Torokhtiy, Oleksiy",UKR,Men,105KG,Gold
2012,London,Weightlifting,Weightlifting,"Nasirshelal, Navab",IRI,Men,105KG,Silver
2012,London,Weightlifting,Weightlifting,"Bonk, Bartlomiej",POL,Men,105KG,Bronze
2012,London,Weightlifting,Weightlifting,"Wang, Mingjuan",CHN,Women,48KG,Gold
2012,London,Weightlifting,Weightlifting,"Miyake, Hiromi",JPN,Women,48KG,Silver
2012,London,Weightlifting,Weightlifting,"Ryang, Chun Hwa",PRK,Women,48KG,Bronze
2012,London,Weightlifting,Weightlifting,"Hsu, Shu-Ching",TPE,Women,53KG,Gold
2012,London,Weightlifting,Weightlifting,"Febrianti, Citra",INA,Women,53KG,Silver
2012,London,Weightlifting,Weightlifting,"Paratova, Iulia",UKR,Women,53KG,Bronze
2012,London,Weightlifting,Weightlifting,"Om, Yun Chol",PRK,Men,-56KG,Gold
2012,London,Weightlifting,Weightlifting,"Wu, Jingbiao",CHN,Men,-56KG,Silver
2012,London,Weightlifting,Weightlifting,"Hristov, Valentin",AZE,Men,-56KG,Bronze
2012,London,Weightlifting,Weightlifting,"Li, Xueying",CHN,Women,58KG,Gold
2012,London,Weightlifting,Weightlifting,"Sirikaew, Pimsiri",THA,Women,58KG,Silver
2012,London,Weightlifting,Weightlifting,"Gulnoi, Rattikan",THA,Women,58KG,Bronze
2012,London,Weightlifting,Weightlifting,"Kim, Un Guk",PRK,Men,62KG,Gold
2012,London,Weightlifting,Weightlifting,"Figueroa Mosquera, Oscar Albeiro",COL,Men,62KG,Silver
2012,London,Weightlifting,Weightlifting,"Irawan, Eko Yuli",INA,Men,62KG,Bronze
2012,London,Weightlifting,Weightlifting,"Tsarukaeva, Svetlana",RUS,Women,63KG,Silver
2012,London,Weightlifting,Weightlifting,"Girard, Christine",CAN,Women,63KG,Bronze
2012,London,Weightlifting,Weightlifting,"Lin, Qingfeng",CHN,Men,69KG,Gold
2012,London,Weightlifting,Weightlifting,"Triyatno, Triyatno",INA,Men,69KG,Silver
2012,London,Weightlifting,Weightlifting,"Martin, Razvan Constantin",ROU,Men,69KG,Bronze
2012,London,Weightlifting,Weightlifting,"Rim, Jong Sim",PRK,Women,69KG,Gold
2012,London,Weightlifting,Weightlifting,"Cocos, Roxana Daniela",ROU,Women,69KG,Silver
2012,London,Weightlifting,Weightlifting,"Nurmukhambetova, Anna",KAZ,Women,69KG,Bronze
2012,London,Weightlifting,Weightlifting,"Valentin Perez, Lidia",ESP,Women,75KG,Gold
2012,London,Weightlifting,Weightlifting,"Abir Abdelrahman, Khalil Mahmoud K.",EGY,Women,75KG,Silver
2012,London,Weightlifting,Weightlifting,"Nzesso Ngake, Madias Dodo",CMR,Women,75KG,Bronze
2012,London,Weightlifting,Weightlifting,"Lu, Xiaojun",CHN,Men,77KG,Gold
2012,London,Weightlifting,Weightlifting,"Lu, Haojie",CHN,Men,77KG,Silver
2012,London,Weightlifting,Weightlifting,"Cambar Rodriguez, Ivan",CUB,Men,77KG,Bronze
2012,London,Weightlifting,Weightlifting,"Zielinski, Adrian Edward",POL,Men,85KG,Gold
2012,London,Weightlifting,Weightlifting,"Rostami, Kianoush",IRI,Men,85KG,Silver
2012,London,Weightlifting,Weightlifting,"Abdelazim, Tarek Yehia Fouad",EGY,Men,85KG,Bronze
2012,London,Weightlifting,Weightlifting,"Mohammadpourkarkaragh, Saeid",IRI,Men,94KG,Gold
2012,London,Weightlifting,Weightlifting,"Kim, Minjae",KOR,Men,94KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Taymazov, Artur",UZB,Men,Wf 120KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Modzmanashvili, Davit",GEO,Men,Wf 120KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Ghasemi, Komeil",IRI,Men,Wf 120KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Makhov, Bilyal",RUS,Men,Wf 120KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Obara, Hitomi",JPN,Women,Wf 48 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Stadnyk, Mariya",AZE,Women,Wf 48 KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Chun, Clarissa Kyoko Mei Ling",USA,Women,Wf 48 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Huynh, Carol",CAN,Women,Wf 48 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Otarsultanov, Dzhamal",RUS,Men,Wf 55 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Khinchegashvili, Vladimer",GEO,Men,Wf 55 KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Yang, Kyong Il",PRK,Men,Wf 55 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Yumoto, Shinichi",JPN,Men,Wf 55 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Yoshida, Saori",JPN,Women,Wf 55 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Verbeek, Tonya Lynn",CAN,Women,Wf 55 KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Ratkevich, Yuliya",AZE,Women,Wf 55 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Renteria Castillo, Jackeline",COL,Women,Wf 55 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Asgarov, Toghrul",AZE,Men,Wf 60 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Dutt, Yogeshwar",IND,Men,Wf 60 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Scott, Coleman",USA,Men,Wf 60 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Icho, Kaori",JPN,Women,Wf 63 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Jing, Ruixue",CHN,Women,Wf 63 KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Soronzonbold, Battsetseg",MGL,Women,Wf 63 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Volosova, Lubov",RUS,Women,Wf 63 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Yonemitsu, Tatsuhiro",JPN,Men,Wf 66 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Kumar, Sushil",IND,Men,Wf 66 KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Lopez Azcuy, Livan",CUB,Men,Wf 66 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Tanatarov, Akzhurek",KAZ,Men,Wf 66 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Vorobieva, Natalia",RUS,Women,Wf 72 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Hristova, Stanka Zlateva",BUL,Women,Wf 72 KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Manyurova, Guzel",KAZ,Women,Wf 72 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Unda, Maider",ESP,Women,Wf 72 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Burroughs, Jordan Ernest",USA,Men,Wf 74 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Goudarzi, Sadegh Saeed",IRI,Men,Wf 74 KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Hatos, Gabor",HUN,Men,Wf 74 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Tsargush, Denis",RUS,Men,Wf 74 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Sharifov, Sharif",AZE,Men,Wf 84 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Espinal, Jaime Yusept",PUR,Men,Wf 84 KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Lashgari, Ehsan Naser",IRI,Men,Wf 84 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Marsagishvili, Dato",GEO,Men,Wf 84 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Varner, Jacob Stephen",USA,Men,Wf 96 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Andriitsev, Valerii",UKR,Men,Wf 96 KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Gazyumov, Khetag",AZE,Men,Wf 96 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Gogshelidze, George",GEO,Men,Wf 96 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Lopez Nunez, Mijain",CUB,Men,Wg 120 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Nabi, Heiki",EST,Men,Wg 120 KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Euren, Johan",SWE,Men,Wg 120 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Kayaalp, Riza",TUR,Men,Wg 120 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Soryan Reihanpour, Hamid Mohammad",IRI,Men,Wg 55 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Bayramov, Rovshan",AZE,Men,Wg 55 KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Modos, Peter",HUN,Men,Wg 55 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Semenov, Mingiyan",RUS,Men,Wg 55 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Noroozi, Omid Haji",IRI,Men,Wg 60 KG,Gold
2012,London,Wrestling,Wrestling Freestyle,"Lashkhi, Revaz",GEO,Men,Wg 60 KG,Silver
2012,London,Wrestling,Wrestling Freestyle,"Kuramagomedov, Zaur",RUS,Men,Wg 60 KG,Bronze
2012,London,Wrestling,Wrestling Freestyle,"Matsumoto, Ryutaro",JPN,Men,Wg 60 KG,Bronze
